HGNC_Approved_Symbol	HGNC_ID	pLI	LOEUF_gnomAD_v2.1.1	pHaplo	HIscore	Enhancer_Gnocchi	Mean_AlphaMissense_pathogenicity	Genovo_LOEUF_corrected	Curated_by_ClinGenSVI_group	Curated_from_G2P
NAA10	HGNC:18704	0.76179	0.522	NA	1.0	NA	0.663125527	NA	False	True
SIX3	HGNC:10889	0.94714	0.323	0.980395621657112	3.0	0.9465729806	0.630226637	0.392526346	False	True
CRYBB2	HGNC:2398	0.38956	0.571	0.266267702789244	0.0	NA	0.51944485	0.615157533	False	True
WWOX	HGNC:12799	1.2376e-15	1.532	0.610744543636838	30.0	-0.6794054444	0.4871855	1.583884295	True	True
SCO2	HGNC:10604	7.5473e-07	1.764	0.642593139016387	NA	2.229857995	0.35127275	2.650545742	False	True
PPP2R5D	HGNC:9312	0.99993	0.175	0.863383930886006	1.0	0.9471157732	0.641852384	0.070989412	False	False
GJB3	HGNC:4285	0.0021767	1.323	0.295946354771026	NA	4.443208599	0.539602637	1.314871003	False	True
SLC5A6	HGNC:11041	0.0060821	0.53	0.506710137656516	NA	3.773498438	0.403183113	0.409293704	False	True
EFEMP2	HGNC:3219	0.0081938	0.601	0.116097065673735	NA	NA	NA	0.546234342	False	True
GPSM2	HGNC:29501	7.6958e-11	0.864	0.094513887823339	30.0	2.751165243	0.461804768	1.102297536	True	True
PTF1A	HGNC:23734	0.16565	1.009	0.973447691701407	NA	4.845281377	0.446435305	0.679289398	False	True
HLCS	HGNC:4976	1.9208e-08	0.876	0.771854004208768	30.0	3.609172931	0.305079181	NA	False	True
FMNL2	HGNC:18267	0.9932	0.288	0.950850460229451	NA	2.370464718	NA	0.282822553	False	False
EVC2	HGNC:19747	1.0207e-34	1.064	0.582351161500784	30.0	6.500094164	0.243871007	1.099947118	True	True
PLK1	HGNC:9077	0.97851	0.31	0.813935459878302	NA	NA	0.58899444	0.215473326	False	False
TRIP4	HGNC:12310	5.9901e-07	0.668	0.274133191896413	30.0	-0.1884563423999999	0.363358536	0.710077609	False	True
MBOAT7	HGNC:15505	0.113	0.581	0.33579436606345	NA	2.706912837	0.51149382	0.885565572	False	True
ALX3	HGNC:449	0.019117	1.032	0.246014148856361	NA	2.537942407	NA	NA	False	True
HERC2	HGNC:4868	1.0	0.201	0.906081900879411	NA	-0.3107100451	0.507066439	0.152239477	True	True
SMG8	HGNC:25551	0.0072559	0.471	0.303760153319918	NA	3.6965715	0.526831396	0.53225655	False	True
FNDC3A	HGNC:20296	0.99998	0.221	0.666234741553374	NA	1.189025621	0.416639626	0.115055337	False	False
WDR73	HGNC:25928	2.8229e-09	1.259	0.512757550366369	NA	1.793212486	0.33059174	1.405971713	False	True
ODAD3	HGNC:28303	3.4684e-15	1.114	0.205868307285195	NA	2.683995825	0.252983972	1.176394691	False	True
SNAP29	HGNC:11133	0.013567	0.861	0.261745720309283	30.0	1.693134435	0.341521057	0.637908038	False	True
BRINP1	HGNC:2687	0.99251	0.284	0.931858399644939	NA	4.709234484	0.601363973	0.20043471	False	False
CASKIN1	HGNC:20879	1.0	0.164	0.715770738824774	NA	4.099909384	0.424906549	0.132300813	False	False
CDC23	HGNC:1724	0.99175	0.289	0.872844710299518	NA	0.09740113525	0.57011704	0.211506487	False	False
F13A1	HGNC:3531	5.2851e-08	0.739	0.845401292728991	30.0	3.312156477	0.399287617	0.810887069	True	False
MED13	HGNC:22474	1.0	0.03	0.998662508971753	NA	-1.030407595	0.444908599	0.014082115	False	True
IRX5	HGNC:14361	0.9747	0.302	0.9537300260956	NA	2.8385778810000004	0.453599038	0.390578194	False	False
PKLR	HGNC:9020	3.4869e-07	0.924	0.296947175682982	NA	2.374184432	0.468031197	1.168416836	True	False
REV1	HGNC:14060	0.99989	0.236	0.948742339170586	NA	0.2582797256	0.36314094	0.17755889	False	False
HSPA4	HGNC:5237	0.99954	0.244	0.930318276462246	NA	2.912783446	0.468931974	0.207839851	False	False
IGFBP7	HGNC:5476	0.0012873	1.118	0.45956098747214	NA	2.8753866230000003	0.443778829	1.751518419	False	True
ABL1	HGNC:76	0.99998	0.176	0.988444381518289	NA	3.992112865	0.487075917	0.081774637	False	False
KDM2A	HGNC:13606	1.0	0.045	0.994198661877178	NA	4.21748033	0.574830091	0.0	False	False
PLEKHA5	HGNC:30036	1.0	0.098	0.988208491996016	NA	2.233203935	0.408728291	0.061537877	False	False
PLK2	HGNC:19699	0.9999	0.18	0.94962916619933	NA	1.380970379	0.557509176	0.088035247	False	False
FLNA	HGNC:3754	1.0	0.082	NA	3.0	NA	0.542958814	NA	True	True
SET	HGNC:10760	0.99597	0.183	0.940707776623419	NA	-2.900394955	0.651358323	0.194131469	True	True
SCN1B	HGNC:10586	0.10186	1.265	0.365387639986849	0.0	3.019382654	NA	0.578186514	True	True
AIMP1	HGNC:10648	3.0411e-07	1.216	0.383723149898346	30.0	0.07914217038	NA	NA	True	True
ARHGEF17	HGNC:21726	0.98445	0.293	0.900852149314458	NA	2.838360334	0.382117223	0.255193524	False	False
MIPEP	HGNC:7104	1.5876e-15	1.035	0.371589486237703	NA	2.464102131	0.400371691	0.954761107	True	False
ZNF462	HGNC:21684	1.0	0.085	1.0	3.0	4.381426383	0.538909365	0.053675968	False	True
SPTBN4	HGNC:14896	1.0	0.191	0.911186317115259	NA	3.721455924	0.482683852	0.162208414	False	True
VAV1	HGNC:12657	0.99993	0.226	0.698093901410573	NA	3.619954408	0.563114318	0.173594778	False	False
AUH	HGNC:890	8.024e-06	0.964	0.409438586400773	NA	2.954392544	0.461697167	1.121974178	True	True
VEZF1	HGNC:12949	0.99423	0.24	0.99114894375757	NA	3.503573775	0.484798236	0.253303496	False	False
FBN1	HGNC:3603	1.0	0.049	0.99897615427687	3.0	2.182780792	0.547512878	0.031456411	True	True
NDC1	HGNC:25525	0.99932	0.237	0.767292894074868	NA	1.800303605	0.333677456	0.155168771	False	False
GTF2A1	HGNC:4646	0.99038	0.277	0.976657049499939	NA	2.217804002	0.485713471	0.163128806	False	False
RALGAPB	HGNC:29221	1.0	0.106	0.908527208338978	1.0	2.007099851	0.495131744	0.070038072	False	False
PRRT2	HGNC:30500	0.57919	0.56	0.394476643104597	3.0	NA	NA	0.232936659	False	True
CTDP1	HGNC:2498	0.00059966	0.529	0.807183580514657	30.0	2.442723631	NA	NA	False	True
WAS	HGNC:12731	0.99901	0.149	NA	NA	NA	0.358805425	NA	True	False
MSL2	HGNC:25544	0.62406	0.481	0.891833809767208	NA	0.009210628285	0.43824477	0.144058324	False	True
PFKM	HGNC:8877	3.7625e-18	0.972	0.481170967989223	NA	1.074308655	0.643462416	0.715832838	True	False
SATB2	HGNC:21637	0.99999	0.091	0.998377017420856	3.0	6.621222805	0.553492831	0.023513546	False	True
DLL3	HGNC:2909	5.3576e-05	0.873	0.305024253615505	NA	2.230832944	0.341837074	1.062090397	False	True
DDB2	HGNC:2718	7.397e-06	0.848	0.200251005704768	30.0	1.879887883	0.366359476	0.767038416	False	True
PIGT	HGNC:14938	7.2959e-10	0.948	0.178367131348117	NA	1.87514346	0.465380024	1.016449282	True	False
CDKN2A	HGNC:1787	0.39474	0.949	0.889228328567991	3.0	4.769367559	0.410791964	0.829464104	True	True
TUBGCP4	HGNC:16691	3.6984e-09	0.716	0.419272575575946	NA	0.5179117689	0.512507693	0.870402738	False	True
CTR9	HGNC:16850	1.0	0.135	0.993301152663854	NA	0.8595469928	0.607366026	0.100036976	False	True
OSBPL6	HGNC:16388	0.99999	0.202	0.88349835294328	NA	3.47755731	0.503237282	0.235470506	False	False
RELCH	HGNC:29289	0.99993	0.234	0.99307315401175	NA	NA	0.515820797	NA	False	False
COL13A1	HGNC:2190	3.7355e-14	0.753	0.512991004314969	NA	2.255343046	0.336534663	NA	True	True
SPEN	HGNC:17575	1.0	0.071	0.998636942710885	1.0	2.823064235	0.409365911	0.074172639	False	True
BSCL2	HGNC:15832	1.0981e-09	1.008	0.106154430117786	NA	1.16379832	0.374368298	1.136260701	False	True
PTCH1	HGNC:9585	1.0	0.075	0.997986514428614	3.0	2.766736565	0.472806547	0.102705382	True	True
ENG	HGNC:3349	0.99858	0.24	0.976259527836584	NA	3.669625728	0.316672896	0.107807207	True	True
DAPK1	HGNC:2674	0.99767	0.275	0.971912933173718	NA	2.955727243	NA	0.211268888	False	False
ABHD5	HGNC:21396	6.4201e-07	0.982	0.327797972223462	NA	2.919813109	NA	NA	True	True
HADHB	HGNC:4803	1.5183e-11	1.04	0.709298879175326	NA	3.308628654	0.540520987	1.125173366	True	False
CPSF6	HGNC:13871	0.99982	0.163	0.956714983527569	NA	1.323383815	0.588492932	0.051512154	False	False
LPGAT1	HGNC:28985	0.98041	0.302	0.578587404041041	NA	3.978332122	0.459302685	0.15088569	False	False
NLK	HGNC:29858	0.99991	0.113	0.960094531271714	NA	2.192464912	0.578560478	0.033110276	False	False
NFIX	HGNC:7788	0.99903	0.149	0.989186389501741	3.0	5.676294111	0.576229808	0.037647204	True	True
PRMT1	HGNC:5187	0.99907	0.148	0.885860585581116	NA	-0.3381503789	0.695815807	0.050288985	False	False
APOB	HGNC:603	1.9234e-16	0.461	0.659298758567032	3.0	3.813397038	0.235637996	0.4766526	False	False
RAB18	HGNC:14244	0.91006	0.39	0.555094515915225	NA	2.5794363540000003	0.644679099	0.524581488	False	True
TSC22D2	HGNC:29095	0.96853	0.324	0.85498881573925	NA	2.672216712	0.330912737	NA	False	False
GATM	HGNC:4175	0.051418	0.534	0.820425168760475	NA	2.343661019	0.515462255	0.271639978	True	True
BGN	HGNC:1044	0.45229	0.637	NA	NA	NA	0.594250324	NA	False	True
SMARCC2	HGNC:11105	1.0	0.117	0.95629240782764	NA	-1.960388098	0.588652957	0.08250282	True	True
DEPDC5	HGNC:18423	0.1165	0.331	0.927418218578175	NA	-0.05386526192	NA	NA	True	True
CLASP1	HGNC:17088	1.0	0.176	0.971728848417266	0.0	1.002069075	0.623500004	NA	False	False
RBBP5	HGNC:9888	0.99981	0.189	0.954990382227799	NA	3.029266773	0.68607886	0.054400956	False	False
BIRC6	HGNC:13516	1.0	0.104	0.995063859092139	NA	0.743361387	0.535520379	0.077903824	False	False
AAK1	HGNC:19679	1.0	0.129	0.70092390451464	NA	3.215418619	0.496585171	0.08420341	False	False
LSS	HGNC:6708	1.813e-07	0.603	0.718723281508879	0.0	NA	0.4294672	0.847479784	True	False
THAP1	HGNC:20856	0.80123	0.489	0.330898196000258	NA	2.01951992	0.531909558	0.590034943	False	True
HNF1A	HGNC:11621	0.96115	0.33	0.924293351346103	NA	3.67850954	0.421008653	0.199532474	True	False
CD40LG	HGNC:11935	0.72079	0.557	NA	3.0	NA	0.324797974	NA	True	False
MAB21L1	HGNC:6757	0.28626	0.628	0.578001730703903	NA	1.48121496	0.679574687	NA	False	True
MADD	HGNC:6766	1.5363e-14	0.576	0.458213762349514	NA	5.690349414	0.531190006	NA	False	True
CHD4	HGNC:1919	1.0	0.156	0.99769613330723	1.0	2.003276673	0.687787366	0.112676767	False	True
OFD1	HGNC:2567	0.95968	0.322	NA	3.0	NA	0.204090122	NA	True	True
ZNF777	HGNC:22213	0.99998	0.096	0.920258540357399	NA	3.999274334	0.448220299	0.023182409	False	False
KCNJ4	HGNC:6265	0.9649	0.287	0.828064535806194	NA	3.139188632	0.617137542	0.0	False	False
YLPM1	HGNC:17798	0.99965	0.261	0.984844200595603	NA	3.047631504	0.395596273	0.168268706	False	False
SMARCAD1	HGNC:18398	1.0	0.083	0.964646560724544	NA	1.0597400259999998	0.430807757	0.067047502	False	False
ARHGEF7	HGNC:15607	0.99995	0.187	0.994287052836919	NA	3.968600896	0.543906363	NA	False	False
GRM5	HGNC:4597	0.99872	0.254	0.679610307216441	NA	0.1934524119	0.567100333	0.195126007	False	False
AGAP2	HGNC:16921	0.99816	0.267	0.838193963054768	NA	3.429165622	NA	0.145943687	False	False
MPDZ	HGNC:7208	5.8009e-38	0.89	0.31410804288501	30.0	1.693667351	0.39229058	0.974240827	True	False
PHF21B	HGNC:25161	0.98689	0.294	0.984047621905678	NA	3.49726653	0.316717496	0.299281873	False	False
NTRK2	HGNC:8032	1.0	0.112	0.929230665404635	NA	2.226361006	0.501967606	0.036406647	False	False
ETFB	HGNC:3482	0.016558	0.825	0.573683490273256	30.0	3.106801327	0.535176265	1.037032	False	True
NDEL1	HGNC:17620	0.98351	0.296	0.842069812566306	NA	2.184853723	0.528695753	0.202780372	False	False
INO80D	HGNC:25997	0.99962	0.228	0.981300680888726	NA	2.308760034	0.386200705	0.114793375	False	False
DSTYK	HGNC:29043	0.51262	0.371	0.573853679606914	NA	3.7074832	0.469747192	0.371729993	False	True
RBM33	HGNC:27223	1.0	0.082	0.992733242189278	NA	2.564581676	0.416286704	0.113108933	False	False
HPDL	HGNC:28242	2.2634e-05	1.433	0.124118808747868	NA	3.176439667	0.335040265	NA	False	True
SETD1B	HGNC:29187	1.0	0.151	0.936730776676562	NA	4.279923043	NA	0.153781629	False	True
ARHGAP35	HGNC:4591	1.0	0.057	0.949469046247061	NA	4.1704752460000005	0.541947814	NA	False	True
CCDC40	HGNC:26090	3.8155e-17	0.845	0.889708074694918	30.0	6.875626149	0.234576473	1.074801717	False	True
COL11A1	HGNC:2186	1.0	0.216	0.893668296422676	1.0	0.2983369818	0.491878384	0.164003975	True	True
EPB41L2	HGNC:3379	0.99318	0.288	0.930986662827699	NA	1.6176107830000002	0.371742117	0.282102506	False	False
NT5C2	HGNC:8022	2.1385e-06	0.704	0.574259079034669	NA	2.090047877	0.639948612	0.71595178	True	False
PLA2G6	HGNC:9039	2.4837e-10	0.862	0.291462812379641	30.0	1.968221639	NA	0.936188316	True	True
TTPA	HGNC:12404	0.0014409	1.091	0.301967738812801	NA	0.6978929937999999	0.466849414	1.177444152	False	True
HMGXB3	HGNC:28982	0.999	0.258	0.863890034413146	NA	2.791329357	NA	0.189943761	False	False
SLIT1	HGNC:11085	0.99999	0.222	0.977803342313207	NA	4.227603114	0.480027965	0.228932719	False	False
COA8	HGNC:20492	0.00020615	1.25	0.782379493924195	NA	NA	0.366626664	1.905419056	False	True
ZMYND10	HGNC:19412	2.3034e-07	0.859	0.327495609091087	NA	5.081470288	0.305718038	0.854786546	False	True
KIF5C	HGNC:6325	1.0	0.117	0.881588291885891	NA	3.63438307	0.563923168	NA	False	False
FLT1	HGNC:3763	0.99983	0.246	0.968875974642072	NA	4.131319281000001	0.343516317	0.23213707	False	False
HUNK	HGNC:13326	0.99589	0.263	0.957151445156054	NA	3.765369083	0.45206199	0.323282687	False	False
AKT1	HGNC:391	0.9759	0.315	0.712983821512667	0.0	3.827574899	0.628367862	NA	False	False
APC2	HGNC:24036	0.99994	0.225	0.814007205852702	NA	3.167600467	0.379521407	NA	False	True
PIP5K1C	HGNC:8996	0.97704	0.313	0.641478046169473	30.0	5.219041835	0.540138847	0.323182663	False	False
GLE1	HGNC:4315	2.0536e-10	0.752	0.352962436207668	NA	1.643402836	0.300759374	0.797030158	True	False
CLPB	HGNC:30664	0.00049945	0.536	0.288786074351394	NA	1.892464483	0.464412954	0.467744816	False	True
VPS26B	HGNC:28119	0.9665	0.317	0.98768995129967	NA	3.639864825	0.687089729	0.12474717	False	False
SMARCA5	HGNC:11101	1.0	0.074	0.993891273638654	NA	3.14718644	0.673512631	0.026191568	False	False
UNC5A	HGNC:12567	0.99983	0.204	0.97818810413244	NA	5.282740573	0.46402207	0.122057023	False	False
WNT10B	HGNC:12775	0.0003616	0.916	0.374688419749891	NA	2.772594215	0.487262015	0.981790165	False	True
MEF2D	HGNC:6997	0.99705	0.243	0.641618192984216	NA	3.041304334	0.442829407	0.095907441	False	False
MAP1A	HGNC:6835	1.0	0.192	0.711140492516195	NA	0.4225368479999999	0.33004309	0.120891062	False	False
SLC25A26	HGNC:20661	2.5832e-07	1.236	0.0962111032908264	NA	NA	0.442168154	NA	False	True
TGM5	HGNC:11781	2.4183000000000004e-25	1.436	0.573664044790596	30.0	2.629845367	0.341437229	1.55523227	True	True
TCF12	HGNC:11623	0.67602	0.372	0.951723193044864	NA	0.3496997549	0.436630392	0.380641502	True	True
MYO7A	HGNC:7606	1.6097e-38	0.848	0.5612769367421	NA	2.381203229	0.590292439	0.884255659	True	True
ABTB3	HGNC:23844	0.99993	0.204	0.935228055887803	NA	2.053884516	0.552281821	0.223667796	False	False
DAG1	HGNC:2666	0.98117	0.301	0.598793402384602	NA	2.935750997	0.433405977	0.104275752	False	True
MPO	HGNC:7218	7.105e-15	1.145	0.349516287905699	NA	3.22241293	0.447439429	1.463934971	True	False
GORAB	HGNC:25676	6.6537e-06	0.987	0.340616659060596	30.0	-0.2844154039	NA	1.247605734	False	True
MEX3A	HGNC:33482	0.97977	0.251	0.87675106916512	NA	2.66987873	0.553508146	0.0	False	False
PUS3	HGNC:25461	1.4003e-08	1.115	0.489338496928507	NA	2.692652759	0.371343975	0.989039614	False	True
PHF21A	HGNC:24156	1.0	0.08	0.989593239367588	2.0	2.288465211	0.478575852	NA	True	True
STAT6	HGNC:11368	0.98849	0.296	0.842021714288619	NA	1.823179693	0.400093664	0.219439177	False	False
LNPEP	HGNC:6656	0.99957	0.247	0.919028961625014	NA	2.260782312	0.336416497	0.226404926	False	False
MTTP	HGNC:7467	1.04e-05	0.587	0.145471954887947	30.0	2.07443755	0.342689578	0.544362095	True	True
LRIG2	HGNC:20889	7.9705e-18	0.906	0.142220540946745	NA	2.620243668	0.431745881	1.006103425	False	True
ATP6V1B1	HGNC:853	2.3997e-09	0.948	0.349316620576454	NA	2.09959345	0.599173429	1.031724571	False	True
HNRNPU	HGNC:5048	1.0	0.114	0.998440182904303	NA	2.9702047	NA	NA	True	True
EPS8	HGNC:3420	0.97308	0.311	0.961476158637693	30.0	6.200018075	0.416732769	0.353029599	False	False
GALK1	HGNC:4118	1.042e-05	1.092	0.266338082250506	30.0	2.131556416	0.447933706	0.981133124	False	True
KMT2D	HGNC:7133	1.0	0.103	0.991389974968219	3.0	NA	0.391762805	0.068271396	True	True
RELA	HGNC:9955	0.99948	0.181	0.566165315306116	NA	3.723227255	0.514114362	0.161935054	False	False
RFX3	HGNC:9984	1.0	0.104	0.996767288209972	NA	3.033312275	NA	NA	True	False
COL4A4	HGNC:2206	6.7123e-16	0.616	0.854735008880141	NA	6.843086835	0.283869184	0.597213671	True	True
RPGRIP1L	HGNC:29168	4.083000000000001e-31	0.956	0.583798399212301	NA	1.925501602	NA	NA	False	True
CNTNAP1	HGNC:8011	3.445e-05	0.422	0.400988424289635	NA	3.520626463	0.531045551	0.436574806	True	True
WDR43	HGNC:28945	0.99997	0.163	0.970623799536668	NA	1.74065972	0.367622746	0.110427708	False	False
CTPS1	HGNC:2519	0.99259	0.287	0.921808795955946	NA	4.030456694	0.590946817	NA	False	False
CSF1	HGNC:2432	0.99634	0.226	0.611269386241371	NA	2.409169974	0.249683636	0.03532781	False	False
KDM4A	HGNC:22978	1.0	0.156	0.985092175634076	NA	2.8918054860000004	0.528551266	0.13215659	False	False
HACD1	HGNC:9639	1.2914e-09	1.702	0.263181044791374	NA	NA	0.408591878	1.764018543	False	True
NIPBL	HGNC:28862	1.0	0.032	0.998580625413853	3.0	2.646577857	0.514820685	0.009064451	True	True
LRRC8A	HGNC:19027	0.94398	0.347	0.801031086388847	NA	5.151093795	0.611472267	0.161101252	False	False
AP3D1	HGNC:568	0.98648	0.296	0.823102855147516	NA	2.262689172	0.531479861	NA	False	False
RBM5	HGNC:9902	1.0	0.135	0.795749381131047	NA	NA	0.558703691	0.057262394	False	False
KAT7	HGNC:17016	0.99999	0.128	0.978862242670332	NA	5.0011826280000005	0.612911383	0.043036187	False	False
ALOX12B	HGNC:430	0.00075626	0.552	0.759358465620691	NA	3.514174541	NA	NA	True	True
ALG3	HGNC:23056	3.6777e-10	1.188	0.437802648661355	NA	2.138056352	0.462203911	1.278982298	False	True
SOX6	HGNC:16421	0.99984	0.215	0.970939659827846	NA	1.47475098	0.517961651	NA	False	True
ZNF24	HGNC:13032	0.98114	0.301	0.608364889612728	NA	2.8452475230000003	0.429747018	0.117040031	False	False
ANKRD11	HGNC:21316	1.0	0.107	0.983667428484466	3.0	2.219007696	NA	0.048200143	True	False
NLGN3	HGNC:14289	0.97641	0.31	NA	0.0	NA	0.583517696	NA	False	True
DCAF5	HGNC:20224	1.0	0.078	0.995626669730161	NA	2.627567342	0.45030404	0.036365261	False	False
F8	HGNC:3546	1.0	0.089	NA	3.0	NA	0.292030003	NA	False	False
COASY	HGNC:29932	8.0903e-10	1.031	0.19865760427847	NA	1.699392231	0.345791897	1.327345124	False	True
DCUN1D1	HGNC:18184	0.98526	0.276	0.930702240838714	NA	3.135983682	0.666825512	0.052190397	False	False
CEP63	HGNC:25815	6.244400000000001e-25	1.262	0.28759248962584	NA	1.057795242	0.253112504	NA	False	True
CCDC65	HGNC:29937	5.7685e-11	1.122	0.0688735321426802	NA	-0.3223403151	0.239615786	1.204022012	False	True
HCN1	HGNC:4845	0.99989	0.181	0.797164330348768	NA	1.338508888	0.591078565	0.124600613	False	False
DENND1A	HGNC:29324	0.99976	0.229	0.971724165710928	NA	2.257385147	0.404046074	0.181210731	False	False
PRSS12	HGNC:9477	8.382000000000001e-29	1.24	0.614311535503385	NA	1.5257126019999998	0.395809918	1.484803899	False	True
FKBP14	HGNC:18625	1.5229e-06	1.655	0.391525593280633	30.0	1.891242312	0.488697923	1.772649528	False	True
CHD6	HGNC:19057	1.0	0.073	0.983661656161745	NA	2.854625765	0.432595171	0.070972633	False	False
TRIOBP	HGNC:17009	2.0160999999999998e-28	0.714	0.349980570078169	30.0	3.510498864	NA	NA	True	False
TBX3	HGNC:11602	0.98907	0.281	0.999502867083826	3.0	3.635080856	0.507489098	0.157475174	True	True
NUP58	HGNC:20261	0.92697	0.346	0.70043020988745	NA	NA	0.437712387	0.203709883	False	False
AGK	HGNC:21869	5.9973e-09	0.878	0.607055221978039	30.0	2.898207333	NA	NA	True	True
GNS	HGNC:4422	0.00056441	0.606	0.506341282885164	30.0	1.7145868780000002	0.465864017	0.541012242	False	True
ZNF217	HGNC:13009	0.99995	0.147	0.992545294732742	NA	2.962134582	0.327460587	0.070893945	False	False
NEFL	HGNC:7739	NA	NA	NA	0.0	NA	NA	NA	True	False
TTC28	HGNC:29179	1.0	0.174	0.969164899636778	NA	1.331477702	0.497425391	0.1776225	False	False
COL3A1	HGNC:2201	1.0	0.098	0.960163103095802	3.0	1.055386722	0.443542499	0.070731318	True	False
MINK1	HGNC:17565	1.0	0.132	0.973512162132882	NA	2.474463354	0.606807543	0.172578069	False	False
RFX4	HGNC:9985	0.99999	0.147	0.974783972398291	NA	5.592314584	0.536112431	0.056327068	False	False
SARNP	HGNC:24432	0.99574	0.185	0.618327457131134	NA	NA	0.563266009	0.062836634	False	False
SQSTM1	HGNC:11280	0.00086035	0.802	0.512499158236926	NA	2.58110821	0.389659416	0.990845028	True	False
AP2A1	HGNC:561	1.0	0.101	0.873993939267023	NA	3.321108697	0.675613298	0.0965526	False	False
ARNT2	HGNC:16876	0.99142	0.291	0.899694017506319	NA	3.005600159	0.531843592	0.171302175	False	False
SKI	HGNC:10896	0.99901	0.194	0.765926974259332	0.0	5.007183017	0.475441595	0.208910712	False	False
VPS13B	HGNC:2183	2.5029e-45	0.65	0.433968574919793	30.0	2.8961675330000003	0.400980858	0.694005389	True	True
PDZD2	HGNC:18486	0.99694	0.277	0.961306142486557	NA	3.636023288	0.284713074	0.352164632	False	False
B4GALT1	HGNC:924	0.037435	0.704	0.613236343283419	30.0	2.829768656	0.453038938	0.291722214	False	True
ARID4B	HGNC:15550	1.0	0.187	0.997455588706236	NA	3.293809699	0.438955382	0.087705468	False	False
KIRREL1	HGNC:15734	0.99855	0.25	0.945568530690557	NA	NA	0.500787509	0.189660664	False	False
FLAD1	HGNC:24671	0.0093637	0.592	0.17216996784878	NA	3.361591779	0.353282522	0.987651505	False	True
AEBP1	HGNC:303	7.3471e-11	0.64	0.406375453111277	NA	1.922852166	0.386560879	0.946141717	True	False
KDELR2	HGNC:6305	0.16699	0.737	0.811446418161137	NA	2.089842561	0.715697443	0.37912986	False	True
ZNF710	HGNC:25352	0.99003	0.278	0.959873539305775	NA	5.642815576	0.5280832	0.23356638	False	False
PHYH	HGNC:8940	2.3792e-06	1.122	0.727543770848867	30.0	2.7454429160000005	0.377874705	0.924072108	True	True
NRG1	HGNC:7997	0.99665	0.258	0.977307564507253	NA	NA	0.393427153	0.181750302	False	False
ELP1	HGNC:5959	2.1199e-21	0.735	0.744377869271253	NA	NA	0.323664675	0.669528503	True	True
RUSC2	HGNC:23625	0.99949	0.253	0.712363031138594	NA	2.817571124	0.323783085	0.237699915	False	False
IDUA	HGNC:5391	3.7599e-13	1.166	0.866099215184056	30.0	4.111543735	0.394419372	1.221340068	True	True
